VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,trip_id
2,2024-12-01 00:33:42,2024-12-01 00:44:43,2.0,2.01,1.0,N,148,234,1,12.8,1.0,0.5,1.78,0.0,1.0,19.58,2.5,0.0,803
2,2024-12-01 00:12:07,2024-12-01 00:18:53,1.0,2.29,1.0,N,230,238,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,804
2,2024-12-01 00:29:56,2024-12-01 00:45:13,1.0,6.64,1.0,N,48,116,1,28.9,1.0,0.5,6.78,0.0,1.0,40.68,2.5,0.0,805
1,2024-12-01 00:13:41,2024-12-01 00:24:13,1.0,2.2,1.0,N,229,262,1,11.4,3.5,0.5,3.3,0.0,1.0,19.7,2.5,0.0,806
1,2024-12-01 00:29:01,2024-12-01 00:40:06,1.0,5.5,1.0,N,263,232,1,22.6,3.5,0.5,5.5,0.0,1.0,33.1,2.5,0.0,807
2,2024-12-01 00:13:33,2024-12-01 00:19:08,4.0,1.21,1.0,N,48,246,1,7.9,1.0,0.5,3.87,0.0,1.0,16.77,2.5,0.0,808
2,2024-12-01 00:36:02,2024-12-01 00:46:41,1.0,1.68,1.0,N,230,170,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,809
1,2024-12-01 00:03:08,2024-12-01 00:16:17,1.0,3.2,1.0,N,230,236,1,15.6,3.5,0.5,4.1,0.0,1.0,24.7,2.5,0.0,810
2,2024-12-01 00:57:45,2024-12-01 01:17:09,4.0,4.25,1.0,N,142,114,1,22.6,1.0,0.5,0.0,0.0,1.0,27.6,2.5,0.0,811
2,2024-12-01 00:10:57,2024-12-01 00:27:42,1.0,2.87,1.0,N,107,48,1,17.7,1.0,0.5,4.3,0.0,1.0,27.0,2.5,0.0,812
2,2024-12-01 00:47:03,2024-12-01 01:03:26,1.0,3.53,1.0,N,158,143,2,18.4,1.0,0.5,0.0,0.0,1.0,23.4,2.5,0.0,813
2,2024-12-01 00:23:25,2024-12-01 00:30:00,1.0,0.82,1.0,N,125,144,1,7.9,1.0,0.5,3.0,0.0,1.0,15.9,2.5,0.0,814
2,2024-12-01 00:33:36,2024-12-01 00:46:27,2.0,2.96,1.0,N,148,229,2,16.3,1.0,0.5,0.0,0.0,1.0,21.3,2.5,0.0,815
2,2024-12-01 00:58:05,2024-12-01 01:12:29,2.0,4.56,5.0,N,100,265,1,75.0,0.0,0.0,5.0,0.0,1.0,81.0,0.0,0.0,816
2,2024-12-01 00:26:56,2024-12-01 01:00:36,1.0,22.68,1.0,N,132,181,1,84.2,1.0,0.5,21.68,0.0,1.0,110.13,0.0,1.75,817
2,2024-12-01 00:02:54,2024-12-01 00:27:10,1.0,6.59,1.0,N,114,151,1,31.0,1.0,0.5,7.2,0.0,1.0,43.2,2.5,0.0,818
2,2024-12-01 00:51:37,2024-12-01 01:04:57,1.0,2.27,1.0,N,230,249,1,14.2,1.0,0.5,0.0,0.0,1.0,19.2,2.5,0.0,819
2,2024-12-01 00:15:31,2024-12-01 00:21:31,1.0,1.5,1.0,N,4,137,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,820
2,2024-12-01 00:35:33,2024-12-01 00:48:32,4.0,2.51,1.0,N,170,79,1,14.2,1.0,0.5,2.0,0.0,1.0,21.2,2.5,0.0,821
2,2024-12-01 00:23:46,2024-12-01 00:28:07,5.0,0.88,1.0,N,142,239,1,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0,822
2,2024-12-01 00:32:30,2024-12-01 00:50:54,4.0,5.05,1.0,N,125,263,1,23.3,1.0,0.5,5.66,0.0,1.0,33.96,2.5,0.0,823
2,2024-12-01 00:14:17,2024-12-01 00:23:41,1.0,2.26,1.0,N,170,142,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,824
2,2024-12-01 00:49:04,2024-12-01 00:54:57,1.0,1.11,1.0,N,48,170,1,7.9,1.0,0.5,0.0,0.0,1.0,12.9,2.5,0.0,825
2,2024-12-01 00:47:26,2024-12-01 01:01:10,1.0,2.61,1.0,N,234,229,1,16.3,1.0,0.5,2.13,0.0,1.0,23.43,2.5,0.0,826
2,2024-12-01 00:08:02,2024-12-01 00:10:37,4.0,0.6,1.0,N,263,236,1,5.1,1.0,0.5,1.0,0.0,1.0,11.1,2.5,0.0,827
2,2024-12-01 00:29:16,2024-12-01 00:34:47,3.0,0.35,1.0,N,230,48,1,6.5,1.0,0.5,2.0,0.0,1.0,13.5,2.5,0.0,828
2,2024-12-01 00:48:47,2024-12-01 01:19:18,2.0,7.16,1.0,N,164,25,1,35.2,1.0,0.5,8.04,0.0,1.0,48.24,2.5,0.0,829
2,2024-12-01 00:10:43,2024-12-01 00:26:51,4.0,4.29,1.0,N,249,238,1,20.5,1.0,0.5,5.1,0.0,1.0,30.6,2.5,0.0,830
2,2024-12-01 00:01:54,2024-12-01 00:16:46,3.0,2.13,1.0,N,164,114,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,831
2,2024-12-01 00:06:44,2024-12-01 00:09:48,2.0,1.12,1.0,N,163,236,1,6.5,1.0,0.5,1.38,0.0,1.0,12.88,2.5,0.0,832
2,2024-12-01 00:17:49,2024-12-01 00:30:29,1.0,5.56,1.0,N,137,255,1,24.0,1.0,0.5,6.47,6.94,1.0,42.41,2.5,0.0,833
2,2024-12-01 00:06:12,2024-12-01 00:13:57,1.0,1.29,1.0,N,68,113,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,834
2,2024-12-01 00:28:03,2024-12-01 00:42:59,1.0,2.96,1.0,N,249,48,1,16.3,1.0,0.5,5.0,0.0,1.0,26.3,2.5,0.0,835
1,2024-12-01 00:09:00,2024-12-01 00:14:57,2.0,0.9,1.0,N,263,236,1,7.9,3.5,0.5,1.0,0.0,1.0,13.9,2.5,0.0,836
1,2024-12-01 00:32:58,2024-12-01 00:48:06,1.0,1.9,1.0,N,249,232,1,13.5,3.5,0.5,3.7,0.0,1.0,22.2,2.5,0.0,837
2,2024-12-01 00:35:06,2024-12-01 00:59:11,1.0,3.31,1.0,N,163,114,1,22.6,1.0,0.5,5.52,0.0,1.0,33.12,2.5,0.0,838
1,2024-12-01 00:21:51,2024-12-01 00:31:38,1.0,1.5,1.0,N,264,264,1,11.4,3.5,0.5,0.0,0.0,1.0,16.4,2.5,0.0,839
2,2024-12-01 00:21:02,2024-12-01 00:27:50,1.0,2.19,1.0,N,79,229,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,840
2,2024-12-01 00:03:13,2024-12-01 00:25:03,3.0,6.02,1.0,N,68,152,2,29.6,1.0,0.5,0.0,0.0,1.0,34.6,2.5,0.0,841
2,2024-12-01 00:43:20,2024-12-01 00:50:12,1.0,1.31,1.0,N,239,48,1,9.3,1.0,0.5,0.0,0.0,1.0,14.3,2.5,0.0,842
2,2024-12-01 00:07:51,2024-12-01 00:15:29,1.0,1.27,1.0,N,48,68,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,843
1,2024-12-01 00:01:54,2024-12-01 00:41:29,1.0,16.6,1.0,N,132,61,1,63.9,2.75,0.5,13.65,0.0,1.0,81.8,0.0,1.75,844
2,2024-12-01 00:05:56,2024-12-01 00:15:37,3.0,1.51,1.0,N,161,234,2,11.4,1.0,0.5,0.0,0.0,1.0,16.4,2.5,0.0,845
2,2024-12-01 00:17:58,2024-12-01 00:31:56,2.0,1.49,1.0,N,234,224,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0,846
1,2024-12-01 00:44:42,2024-12-01 00:51:26,1.0,1.4,1.0,N,186,48,1,8.6,3.5,0.5,0.68,0.0,1.0,14.28,2.5,0.0,847
2,2024-12-01 00:04:47,2024-12-01 00:13:53,1.0,1.89,1.0,N,239,50,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,848
2,2024-12-01 00:35:13,2024-12-01 00:53:10,2.0,5.34,1.0,N,148,141,1,25.4,1.0,0.5,9.12,0.0,1.0,39.52,2.5,0.0,849
2,2024-12-01 00:14:16,2024-12-01 00:17:19,1.0,0.78,1.0,N,234,107,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,850
2,2024-12-01 00:24:57,2024-12-01 00:35:11,2.0,1.63,1.0,N,79,231,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,851
2,2024-12-01 00:40:00,2024-12-01 00:45:41,1.0,1.44,1.0,N,114,90,1,8.6,1.0,0.5,2.45,0.0,1.0,16.05,2.5,0.0,852
2,2024-12-01 00:15:19,2024-12-01 00:34:36,1.0,3.72,1.0,N,224,48,1,21.2,1.0,0.5,5.24,0.0,1.0,31.44,2.5,0.0,853
2,2024-12-01 00:27:20,2024-12-01 00:32:47,3.0,1.04,1.0,N,164,79,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,854
2,2024-12-01 00:34:42,2024-12-01 00:39:55,2.0,1.16,1.0,N,113,90,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,855
2,2024-12-01 00:46:22,2024-12-01 00:50:03,3.0,0.72,1.0,N,164,230,1,6.5,1.0,0.5,2.0,0.0,1.0,13.5,2.5,0.0,856
2,2024-12-01 00:15:20,2024-12-01 00:19:45,1.0,0.71,1.0,N,144,211,1,6.5,1.0,0.5,0.0,0.0,1.0,11.5,2.5,0.0,857
2,2024-12-01 00:22:48,2024-12-01 00:32:56,1.0,1.87,1.0,N,125,45,1,12.1,1.0,0.5,0.0,0.0,1.0,17.1,2.5,0.0,858
2,2024-12-01 00:45:49,2024-12-01 00:59:29,1.0,4.63,1.0,N,107,145,1,20.5,1.0,0.5,5.1,0.0,1.0,30.6,2.5,0.0,859
2,2024-12-01 00:44:13,2024-12-01 01:03:43,1.0,11.25,1.0,N,138,33,1,44.3,6.0,0.5,10.71,0.0,1.0,64.26,0.0,1.75,860
2,2024-12-01 00:29:56,2024-12-01 00:45:54,1.0,10.9,1.0,N,138,137,1,40.1,6.0,0.5,11.41,6.94,1.0,70.2,2.5,1.75,861
2,2024-12-01 00:00:57,2024-12-01 00:13:27,3.0,2.56,1.0,N,163,246,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,862
2,2024-12-01 00:33:43,2024-12-01 00:49:04,3.0,4.21,1.0,N,161,7,1,20.5,1.0,0.5,5.1,0.0,1.0,30.6,2.5,0.0,863
2,2024-12-01 00:24:57,2024-12-01 00:35:05,1.0,1.97,1.0,N,161,113,1,12.1,1.0,0.5,3.08,0.0,1.0,20.18,2.5,0.0,864
2,2024-12-01 00:16:54,2024-12-01 00:34:42,1.0,8.87,1.0,N,138,151,1,35.9,6.0,0.5,0.0,6.94,1.0,52.09,0.0,1.75,865
2,2024-12-01 00:15:46,2024-12-01 00:18:23,6.0,0.66,1.0,N,43,163,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,866
2,2024-12-01 00:47:37,2024-12-01 01:09:15,6.0,4.3,1.0,N,249,255,1,24.0,1.0,0.5,7.25,0.0,1.0,36.25,2.5,0.0,867
1,2024-12-01 00:44:42,2024-12-01 01:10:48,2.0,9.1,1.0,N,161,97,1,38.0,3.5,0.5,8.55,0.0,1.0,51.55,2.5,0.0,868
2,2024-12-01 00:53:56,2024-12-01 01:02:17,1.0,1.2,1.0,N,249,79,1,9.3,1.0,0.5,1.0,0.0,1.0,15.3,2.5,0.0,869
1,2024-12-01 00:12:16,2024-12-01 00:19:13,3.0,1.0,1.0,N,237,237,1,7.9,3.5,0.5,2.55,0.0,1.0,15.45,2.5,0.0,870
1,2024-12-01 00:38:28,2024-12-01 00:45:18,1.0,1.3,1.0,N,237,143,2,8.6,3.5,0.5,0.0,0.0,1.0,13.6,2.5,0.0,871
2,2024-12-01 00:14:33,2024-12-01 00:18:07,2.0,0.54,1.0,N,162,229,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,872
2,2024-12-01 00:08:24,2024-12-01 00:25:05,1.0,3.38,1.0,N,186,239,1,18.4,1.0,0.5,7.02,0.0,1.0,30.42,2.5,0.0,873
2,2024-12-01 00:51:51,2024-12-01 01:20:12,1.0,15.89,1.0,N,132,80,1,61.1,1.0,0.5,10.0,0.0,1.0,75.35,0.0,1.75,874
2,2024-12-01 00:06:04,2024-12-01 00:17:16,2.0,2.24,1.0,N,249,87,1,13.5,1.0,0.5,1.0,0.0,1.0,19.5,2.5,0.0,875
1,2024-12-01 00:42:35,2024-12-01 00:52:32,1.0,3.1,1.0,N,4,229,1,14.2,3.5,0.5,3.8,0.0,1.0,23.0,2.5,0.0,876
1,2024-12-01 00:50:53,2024-12-01 00:55:41,1.0,0.7,1.0,N,148,211,1,5.8,3.5,0.5,2.15,0.0,1.0,12.95,2.5,0.0,877
1,2024-12-01 00:16:02,2024-12-01 00:28:09,2.0,2.5,1.0,N,68,231,1,14.2,3.5,0.5,3.8,0.0,1.0,23.0,2.5,0.0,878
1,2024-12-01 00:53:39,2024-12-01 01:02:39,4.0,2.1,1.0,N,79,164,1,11.4,3.5,0.5,2.46,0.0,1.0,18.86,2.5,0.0,879
1,2024-12-01 00:05:18,2024-12-01 00:29:26,1.0,6.7,1.0,N,79,151,1,30.3,3.5,0.5,7.05,0.0,1.0,42.35,2.5,0.0,880
2,2024-12-01 00:13:57,2024-12-01 00:32:22,1.0,2.65,1.0,N,239,233,1,19.1,1.0,0.5,2.9,0.0,1.0,27.0,2.5,0.0,881
2,2024-12-01 00:51:18,2024-12-01 00:56:48,1.0,1.97,1.0,N,143,166,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,882
2,2024-12-01 00:02:32,2024-12-01 00:24:43,2.0,5.03,1.0,N,144,142,1,26.1,1.0,0.5,6.22,0.0,1.0,37.32,2.5,0.0,883
2,2024-12-01 00:28:37,2024-12-01 00:32:41,2.0,0.82,1.0,N,142,230,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0,884
2,2024-12-01 00:00:56,2024-12-01 00:22:26,1.0,4.24,1.0,N,249,256,1,24.0,1.0,0.5,0.0,0.0,1.0,29.0,2.5,0.0,885
1,2024-12-01 00:12:54,2024-12-01 00:22:32,1.0,1.6,1.0,N,144,87,1,10.0,3.5,0.5,3.0,0.0,1.0,18.0,2.5,0.0,886
1,2024-12-01 00:51:20,2024-12-01 01:26:50,1.0,9.4,1.0,N,249,112,1,40.8,3.5,0.5,9.15,0.0,1.0,54.95,2.5,0.0,887
2,2024-12-01 00:29:51,2024-12-01 01:02:22,3.0,20.79,2.0,N,132,239,1,70.0,0.0,0.5,16.19,6.94,1.0,98.88,2.5,1.75,888
2,2024-12-01 00:12:05,2024-12-01 00:18:43,3.0,2.7,1.0,N,138,223,2,12.8,6.0,0.5,0.0,0.0,1.0,22.05,0.0,1.75,889
1,2024-12-01 00:09:35,2024-12-01 00:16:54,1.0,1.5,1.0,N,48,142,1,8.6,3.5,0.5,2.7,0.0,1.0,16.3,2.5,0.0,890
1,2024-12-01 00:27:27,2024-12-01 00:37:50,1.0,2.3,1.0,N,239,166,1,12.1,3.5,0.5,2.56,0.0,1.0,19.66,2.5,0.0,891
2,2024-12-01 00:12:23,2024-12-01 00:20:47,1.0,1.12,1.0,N,68,68,1,9.3,1.0,0.5,3.58,0.0,1.0,17.88,2.5,0.0,892
2,2024-12-01 00:11:50,2024-12-01 00:14:52,1.0,0.49,1.0,N,151,24,1,5.1,1.0,0.5,1.52,0.0,1.0,9.12,0.0,0.0,893
2,2024-12-01 00:45:39,2024-12-01 00:55:22,1.0,2.23,1.0,N,164,231,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0,894
1,2024-12-01 00:11:26,2024-12-01 00:28:23,2.0,1.9,1.0,N,229,230,1,16.3,3.5,0.5,2.0,0.0,1.0,23.3,2.5,0.0,895
2,2024-12-01 00:59:32,2024-12-01 01:01:49,2.0,0.56,1.0,N,230,48,1,5.1,1.0,0.5,2.02,0.0,1.0,12.12,2.5,0.0,896
2,2024-12-01 00:39:43,2024-12-01 00:42:07,1.0,0.58,1.0,N,100,90,1,5.1,1.0,0.5,2.02,0.0,1.0,12.12,2.5,0.0,897
1,2024-12-01 00:28:01,2024-12-01 00:35:20,1.0,0.8,1.0,N,163,141,1,7.2,3.5,0.5,2.45,0.0,1.0,14.65,2.5,0.0,898
2,2024-12-01 00:10:30,2024-12-01 00:48:21,1.0,4.96,1.0,N,249,40,1,34.5,1.0,0.5,7.9,0.0,1.0,47.4,2.5,0.0,899
1,2024-12-01 00:11:03,2024-12-01 00:18:27,1.0,1.1,1.0,N,79,137,1,8.6,3.5,0.5,2.7,0.0,1.0,16.3,2.5,0.0,900
2,2024-12-01 00:52:19,2024-12-01 00:59:47,2.0,1.09,1.0,N,137,234,1,9.3,1.0,0.5,4.29,0.0,1.0,18.59,2.5,0.0,901
2,2024-12-01 00:05:42,2024-12-01 00:11:39,1.0,1.49,1.0,N,211,13,1,9.3,1.0,0.5,1.0,0.0,1.0,15.3,2.5,0.0,902
2,2024-12-01 00:00:23,2024-12-01 00:10:18,1.0,1.94,1.0,N,114,170,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,903
2,2024-12-01 00:54:21,2024-12-01 01:05:51,1.0,3.06,1.0,N,79,140,1,15.6,1.0,0.5,1.24,0.0,1.0,21.84,2.5,0.0,904
2,2024-12-01 00:09:01,2024-12-01 00:32:48,1.0,2.99,1.0,N,107,170,1,22.6,1.0,0.5,5.0,0.0,1.0,32.6,2.5,0.0,905
2,2024-11-30 23:30:58,2024-11-30 23:52:32,1.0,3.93,1.0,N,100,238,1,24.0,1.0,0.5,5.8,0.0,1.0,34.8,2.5,0.0,906
2,2024-11-30 23:55:42,2024-12-01 00:11:48,1.0,3.74,1.0,N,238,161,1,19.1,1.0,0.5,3.62,0.0,1.0,27.72,2.5,0.0,907
2,2024-12-01 00:18:05,2024-12-01 00:28:23,1.0,1.33,1.0,N,230,142,2,11.4,1.0,0.5,0.0,0.0,1.0,16.4,2.5,0.0,908
2,2024-12-01 00:47:49,2024-12-01 00:58:55,1.0,2.44,1.0,N,48,158,1,14.2,1.0,0.5,4.8,0.0,1.0,24.0,2.5,0.0,909
2,2024-12-01 00:06:43,2024-12-01 00:32:44,6.0,5.7,1.0,N,249,263,1,28.2,1.0,0.5,3.08,0.0,1.0,36.28,2.5,0.0,910
2,2024-12-01 00:19:08,2024-12-01 00:24:19,1.0,1.11,1.0,N,114,125,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,911
2,2024-12-01 00:18:47,2024-12-01 00:56:33,5.0,20.2,2.0,N,132,143,1,70.0,0.0,0.5,5.88,6.94,1.0,88.57,2.5,1.75,912
2,2024-12-01 00:19:30,2024-12-01 00:25:38,1.0,2.18,1.0,N,79,162,2,10.7,1.0,0.5,0.0,0.0,1.0,15.7,2.5,0.0,913
2,2024-12-01 00:44:07,2024-12-01 00:52:28,3.0,1.94,1.0,N,239,168,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,914
2,2024-12-01 00:02:14,2024-12-01 00:08:29,2.0,1.77,1.0,N,263,229,2,9.3,1.0,0.5,0.0,0.0,1.0,14.3,2.5,0.0,915
2,2024-12-01 00:22:09,2024-12-01 00:36:14,1.0,1.93,1.0,N,249,4,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0,916
1,2024-12-01 00:30:17,2024-12-01 00:55:01,1.0,3.8,1.0,N,114,87,2,23.3,3.5,0.5,0.0,0.0,1.0,28.3,2.5,0.0,917
1,2024-12-01 00:20:44,2024-12-01 00:37:26,1.0,3.9,1.0,N,107,209,1,21.9,3.5,0.5,5.35,0.0,1.0,32.25,2.5,0.0,918
1,2024-12-01 00:49:53,2024-12-01 00:54:00,1.0,0.5,1.0,N,158,158,1,5.8,3.5,0.5,5.0,0.0,1.0,15.8,2.5,0.0,919
1,2024-12-01 00:42:49,2024-12-01 00:52:40,1.0,2.1,1.0,N,116,41,2,12.8,1.0,0.5,0.0,0.0,1.0,15.3,0.0,0.0,920
2,2024-12-01 00:11:02,2024-12-01 00:26:09,1.0,2.69,1.0,N,230,125,1,16.3,1.0,0.5,2.0,0.0,1.0,23.3,2.5,0.0,921
2,2024-12-01 00:05:16,2024-12-01 00:11:26,2.0,0.72,1.0,N,234,90,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,922
1,2024-12-01 00:35:56,2024-12-01 00:45:21,2.0,2.3,1.0,N,79,229,1,12.8,3.5,0.5,3.55,0.0,1.0,21.35,2.5,0.0,923
2,2024-12-01 00:59:56,2024-12-01 01:16:10,3.0,2.42,1.0,N,234,148,1,16.3,1.0,0.5,3.0,0.0,1.0,24.3,2.5,0.0,924
2,2024-12-01 00:09:16,2024-12-01 00:22:26,1.0,3.28,1.0,N,236,48,1,16.3,1.0,0.5,0.0,0.0,1.0,21.3,2.5,0.0,925
2,2024-12-01 00:32:26,2024-12-01 00:36:38,1.0,0.59,1.0,N,142,239,1,5.8,1.0,0.5,1.0,0.0,1.0,11.8,2.5,0.0,926
2,2024-12-01 00:49:09,2024-12-01 00:55:08,1.0,1.68,1.0,N,142,238,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,927
2,2024-12-01 00:04:06,2024-12-01 00:19:15,3.0,1.82,1.0,N,50,107,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,928
2,2024-12-01 00:24:45,2024-12-01 00:35:33,3.0,1.19,1.0,N,107,148,1,11.4,1.0,0.5,1.0,0.0,1.0,17.4,2.5,0.0,929
2,2024-12-01 00:38:01,2024-12-01 00:47:22,1.0,1.16,1.0,N,148,79,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,930
1,2024-12-01 00:34:25,2024-12-01 00:54:34,1.0,5.5,1.0,N,79,226,1,24.0,3.5,0.5,8.7,0.0,1.0,37.7,2.5,0.0,931
2,2024-12-01 00:13:46,2024-12-01 00:20:52,3.0,1.5,1.0,N,237,141,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,932
2,2024-12-01 00:54:10,2024-12-01 01:08:05,2.0,2.85,1.0,N,237,164,1,16.3,1.0,0.5,4.26,0.0,1.0,25.56,2.5,0.0,933
2,2024-12-01 00:24:27,2024-12-01 00:33:41,1.0,1.61,1.0,N,249,107,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,934
2,2024-12-01 00:37:28,2024-12-01 00:44:40,2.0,1.41,1.0,N,234,148,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,935
2,2024-12-01 00:53:18,2024-12-01 01:00:25,2.0,1.05,1.0,N,148,211,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,936
2,2024-12-01 00:20:15,2024-12-01 00:30:39,1.0,1.76,1.0,N,48,239,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,937
2,2024-12-01 00:09:20,2024-12-01 00:17:39,1.0,2.05,1.0,N,161,239,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,938
2,2024-12-01 00:10:42,2024-12-01 00:15:54,1.0,0.7,1.0,N,239,142,1,7.2,1.0,0.5,3.05,0.0,1.0,15.25,2.5,0.0,939
1,2024-12-01 00:16:15,2024-12-01 00:24:24,1.0,0.9,1.0,N,233,230,1,7.9,3.5,0.5,2.6,0.0,1.0,15.5,2.5,0.0,940
1,2024-12-01 00:35:51,2024-12-01 01:04:14,1.0,17.5,2.0,N,132,90,1,70.0,4.25,0.5,12.0,6.94,1.0,94.69,2.5,1.75,941
2,2024-12-01 00:03:28,2024-12-01 00:11:46,1.0,1.29,1.0,N,164,161,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,942
2,2024-12-01 00:16:02,2024-12-01 00:21:38,1.0,0.78,1.0,N,161,161,2,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0,943
2,2024-12-01 00:36:35,2024-12-01 00:53:55,1.0,2.46,1.0,N,114,231,1,17.0,1.0,0.5,4.4,0.0,1.0,26.4,2.5,0.0,944
2,2024-12-01 00:22:46,2024-12-01 00:32:49,1.0,1.8,1.0,N,264,264,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,945
2,2024-12-01 00:03:41,2024-12-01 00:15:27,1.0,1.4,1.0,N,186,48,2,12.1,1.0,0.5,0.0,0.0,1.0,17.1,2.5,0.0,946
2,2024-12-01 00:28:12,2024-12-01 00:36:11,1.0,1.58,1.0,N,162,48,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,947
2,2024-12-01 00:18:07,2024-12-01 00:22:17,1.0,1.35,1.0,N,79,233,1,7.9,1.0,0.5,0.0,0.0,1.0,12.9,2.5,0.0,948
2,2024-12-01 00:48:59,2024-12-01 01:02:21,4.0,9.69,1.0,N,138,141,1,38.0,6.0,0.5,10.99,6.94,1.0,67.68,2.5,1.75,949
1,2024-12-01 00:34:30,2024-12-01 00:54:26,1.0,5.3,1.0,N,141,255,1,23.3,3.5,0.5,1.0,0.0,1.0,29.3,2.5,0.0,950
2,2024-12-01 00:00:04,2024-12-01 00:08:16,4.0,1.13,1.0,N,170,186,2,9.3,1.0,0.5,0.0,0.0,1.0,14.3,2.5,0.0,951
2,2024-12-01 00:42:02,2024-12-01 00:45:23,1.0,0.89,1.0,N,237,236,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0,952
2,2024-12-01 00:53:42,2024-12-01 01:05:04,1.0,7.8,1.0,N,87,262,1,30.3,1.0,0.5,8.82,0.0,1.0,44.12,2.5,0.0,953
2,2024-12-01 00:20:01,2024-12-01 00:27:44,2.0,1.75,1.0,N,142,151,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,954
2,2024-12-01 00:37:08,2024-12-01 00:46:45,2.0,1.8,1.0,N,239,41,1,12.1,1.0,0.5,2.0,0.0,1.0,19.1,2.5,0.0,955
2,2024-12-01 00:59:06,2024-12-01 01:06:30,5.0,1.71,1.0,N,90,114,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,956
2,2024-12-01 00:45:18,2024-12-01 00:59:45,1.0,3.08,1.0,N,162,145,1,17.7,1.0,0.5,4.09,0.0,1.0,26.79,2.5,0.0,957
2,2024-12-01 00:25:49,2024-12-01 00:32:21,2.0,1.38,1.0,N,43,239,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,958
2,2024-12-01 00:37:37,2024-12-02 00:32:21,2.0,1.03,1.0,N,239,151,2,8.6,1.0,0.5,0.0,0.0,1.0,13.6,2.5,0.0,959
2,2024-12-01 00:32:04,2024-12-01 00:46:30,1.0,2.68,1.0,N,249,162,1,16.3,1.0,0.5,0.0,0.0,1.0,21.3,2.5,0.0,960
2,2024-12-01 00:31:59,2024-12-01 00:47:41,1.0,4.65,1.0,N,7,164,2,21.2,1.0,0.5,0.0,0.0,1.0,26.2,2.5,0.0,961
1,2024-12-01 00:31:06,2024-12-01 00:32:38,1.0,0.6,1.0,N,263,141,1,5.1,3.5,0.5,1.0,0.0,1.0,11.1,2.5,0.0,962
1,2024-12-01 00:38:04,2024-12-01 00:45:22,1.0,1.3,1.0,N,233,230,1,9.3,3.5,0.5,2.85,0.0,1.0,17.15,2.5,0.0,963
